Assigned to,,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,z_par_median,z_k_median,z_par_q1,z_par_top1pc,z_kq5_cond_parq1,z_ktop1pc_cond_parq1,z_mr_kq5_pq1,z_mr_ktop1_pq1,z_trend_parq1,z_trend_bottom40,z_count,dis^2_to_1,dis^2_to_2,dis^2_to_3,dis^2_to_4,dis^2_to_5,min_dis^2
4,1148,Belmont Abbey College,Gastonia,NC,97900,38100,4.9032426,1.9279256,29.988539,0,1.4704109,0,0.30245841,-2.5484366,134.3333333,0.709845851,0.093089777,-0.861912903,0.141327701,0.74618391,-0.413648433,-0.271574363,-0.518847829,0.10182627,-0.233150441,-0.067973444,12.63521455,6.056971386,48.01733216,1.68330596,4.865441594,1.68330596
4,1149,Dixie State University,St. George,UT,76900,27900,8.8813763,0.81159568,16.550627,0.53178203,1.4699235,0.047229566,-1.2155083,-2.8337491,1364.666667,-0.027946838,-0.70090773,-0.411099293,-0.251104392,-0.219728876,-0.161077536,-0.271945162,-0.065030092,-0.229081262,-0.27240696,-0.015041651,5.201534914,11.29194308,55.71591933,1.372401035,1.780254877,1.372401035
4,1158,University Of North Texas,Dallas,TX,98700,42000,6.411983,1.0736331,22.800844,0.34467959,1.4619863,0.022100797,0.22399645,0.69670391,3108.333333,0.73795224,0.39667706,-0.69093808,-0.158988351,0.229534708,-0.249942199,-0.277983544,-0.306486494,0.084722039,0.213352684,0.059974934,11.05957737,6.393687529,47.02112171,2.550638433,3.38287895,2.550638433
4,1161,University Of Sioux Falls,Sioux Falls,SD,78600,42600,6.9819293,0.82839459,20.873478,0.087752916,1.4573715,0.006126847,-5.9877653,-16.879936,192.5,0.031779237,0.443382795,-0.626350117,-0.245198941,0.090996261,-0.371970017,-0.281494345,-0.459976405,-1.269404329,-2.205040177,-0.06547098,13.02682579,11.45923966,61.47372587,5.918274721,12.29328614,5.918274721
4,1164,Southern Connecticut State University,Bridgeport,CT,91300,43400,5.6201901,0.48673344,25.921467,0.10906768,1.4568357,0.006129811,-0.84630156,-2.9150567,1452,0.477968149,0.50565711,-0.78066634,-0.365305729,0.453844084,-0.361846529,-0.281901965,-0.459947924,-0.148596433,-0.283594179,-0.011284368,10.98979542,6.177910677,50.32741194,2.566936586,4.429536426,2.566936586
4,1169,Multnomah University,Portland,OR,80500,24700,6.472291,1.3957002,22.438168,0,1.4522635,0,-1.7385347,-8.2289228,120,0.098531909,-0.950004987,-0.684103803,-0.045769611,0.203465674,-0.413648433,-0.285380357,-0.518847829,-0.343097843,-1.014735962,-0.068590098,8.093795502,12.04833775,60.21027626,0.887258008,4.474479714,0.887258008
4,1178,Brookdale Community College,Toms River,NJ,93200,33800,8.6514521,1.0508318,16.719204,0.18378815,1.4464538,0.015900344,0.33628935,0.099396169,2154,0.544720821,-0.241634662,-0.437154968,-0.167003868,-0.207611616,-0.326357898,-0.289800202,-0.366065182,0.109201209,0.131168331,0.0189173,7.607436126,9.921050447,53.46184385,1.41755726,1.441962785,1.41755726
4,1186,Southern New Hampshire University,Manchester,NH,85800,42700,5.5832682,1.2413564,25.801897,0.005877614,1.4405891,0.000328163,2.3121307,-1.1547419,507,0.28473673,0.451167085,-0.784850436,-0.100027281,0.445249431,-0.410856849,-0.294261888,-0.515694589,0.539922634,-0.041390165,-0.05194046,11.78469782,7.080132193,50.31258017,2.959694927,3.298809041,2.959694927
4,1194,Oral Roberts University,Tulsa,OK,76600,32700,9.452364,1.0578524,15.178795,0,1.434755,0,-0.85453838,-6.1178417,615.6666667,-0.038486733,-0.327261844,-0.346393316,-0.164535862,-0.318335719,-0.413648433,-0.298700296,-0.518847829,-0.15039201,-0.724269554,-0.047265368,5.82378306,11.56006847,59.94365963,1.204872027,2.276621217,1.204872027
4,1196,Murray State University,Murray,KY,79800,36100,8.4188643,0.77736145,17.036343,0,1.4342664,0,-0.8353411,-1.7016259,1304,0.073938819,-0.062596008,-0.463512489,-0.263139016,-0.184815767,-0.413648433,-0.299072008,-0.518847829,-0.146207119,-0.116636649,-0.017651671,6.350058166,10.2376864,57.09461703,1.49493381,1.677595146,1.49493381
4,1208,Chestnut Hill College,Philadelphia,PA,76600,38900,8.0211792,0.1111787,17.69058,0.15829006,1.4189931,0.012696728,-8.2808342,-24.047512,85.5,-0.038486733,0.155364092,-0.508579314,-0.497327392,-0.137789422,-0.338468265,-0.310691473,-0.396847971,-1.769279435,-3.191236328,-0.070074368,17.48688508,18.84783856,72.39726209,11.41272538,19.55475726,11.41272538
4,1209,"Concordia University of Irvine, CA",Los Angeles,CA,94000,39600,5.4093981,2.1736369,26.214737,0.29075193,1.4180595,0.01572793,0.17121585,-4.2121549,201,0.572827209,0.209854117,-0.804553899,0.227704495,0.474924238,-0.275555245,-0.311401728,-0.367721867,0.073216188,-0.462063616,-0.06510529,11.68693958,5.493088159,46.58328164,1.368724146,4.401523952,1.368724146
4,1211,Illinois College,Jacksonville,IL,80900,41000,5.8748574,0.91820967,24.13167,0,1.4177011,0,-2.426348,-5.7942739,229,0.112585103,0.318834167,-0.751806705,-0.213625551,0.325194053,-0.413648433,-0.311674388,-0.518847829,-0.493036969,-0.679749438,-0.063900665,9.31074426,7.391446418,53.99587354,1.930984617,4.779218971,1.930984617
4,1231,Ocean County College,Toms River,NJ,81600,32800,8.7761393,0.3724359,15.941401,0.49217609,1.3990396,0.043194059,-0.90753406,-2.8116136,1510,0.137178193,-0.319477555,-0.423025054,-0.405485627,-0.263519845,-0.179888453,-0.325871494,-0.103806325,-0.161944746,-0.269361308,-0.008789074,5.941966773,10.06735638,54.50121667,1.597522182,1.647549209,1.597522182
4,1235,University Of Maine System,Bangor,ME,72600,34300,9.7396364,0.55598438,14.330046,0.53719658,1.3956944,0.052320998,-2.2588441,-6.2117014,4470.666667,-0.179018674,-0.202713216,-0.313838777,-0.34096141,-0.379343523,-0.158505885,-0.328416421,-0.016107725,-0.456522135,-0.737183833,0.118585673,5.269273881,10.57349874,56.1784297,2.171742335,2.93701491,2.171742335
4,1237,Macalester College,Minneapolis,MN,115500,47000,4.7605948,4.8453169,29.286674,0.26830909,1.39422,0.01277311,-0.96856087,-4.1987643,367.6666667,1.328186391,0.785891524,-0.878078164,1.166900836,0.69573408,-0.286214515,-0.3295381,-0.396114034,-0.175248221,-0.460221186,-0.057934903,19.00218937,4.145033298,39.14135803,3.84025963,10.3221816,3.84025963
4,1245,University Of North Carolina School Of The Arts,Winston-Salem,NC,106800,32000,4.0750685,2.3231869,34.03727,0.16014594,1.387042,0.006526056,1.7036408,-0.89179772,152.3333333,1.02252942,-0.381751869,-0.955763986,0.280276964,1.03720539,-0.337586811,-0.334998906,-0.4561405,0.407275528,-0.005211332,-0.067199043,15.29647324,7.222809624,46.48145084,2.386442635,5.840034518,2.386442635
4,1246,Hardin-Simmons University,Abilene,TX,91700,41600,5.9579692,0.8945958,23.263927,0.80948138,1.3860577,0.048228651,-0.59426284,-2.4576039,334.3333333,0.492021343,0.365539902,-0.742388236,-0.221926718,0.262820965,-0.029183696,-0.335747731,-0.05543012,-0.093653521,-0.220652651,-0.059368981,10.35755586,5.237331112,45.02384257,2.265182416,3.710550855,2.265182416
4,1252,Shippensburg University Of Pennsylvania,Harrisburg,PA,93000,47500,4.3899102,0.51793647,31.418081,0,1.3792257,0,0.60240793,-0.28689775,1383.666667,0.537694224,0.82481297,-0.920085215,-0.354336686,0.848938928,-0.413648433,-0.340945311,-0.518847829,0.167213445,0.078017646,-0.014224227,14.39891174,5.711425519,48.34866344,4.480480638,5.787871235,4.480480638
4,1254,Lee University,Cleveland,TN,78600,32400,8.7299452,0.56140244,15.779286,0,1.3775231,0,-2.3968549,-6.0658102,767,0.031779237,-0.350614712,-0.428259903,-0.339056757,-0.275172619,-0.413648433,-0.342240597,-0.518847829,-0.486607652,-0.717110472,-0.040754657,5.87837567,11.68276928,60.8104436,1.305743098,2.914781671,1.305743098
4,1257,Gwynedd Mercy University,Philadelphia,PA,94700,52700,5.6664505,1.023613,24.284927,0.024715459,1.3760934,0.001400489,-0.81683713,-4.3482361,187.3333333,0.597420299,1.229596013,-0.775423978,-0.176572303,0.336210116,-0.401909778,-0.34332827,-0.505390862,-0.142173366,-0.480787206,-0.065693261,13.98676775,5.34839501,48.62006341,4.361857846,6.678115861,4.361857846
4,1264,Albright College,Reading,PA,89000,47300,5.1434021,1.3267925,26.647335,0.082707591,1.3705796,0.004253984,2.1016729,0.23964714,314,0.397162283,0.809244392,-0.834697334,-0.069993268,0.506019242,-0.374366304,-0.347523003,-0.477972303,0.494044111,0.150465646,-0.060243768,13.49640047,6.213864079,47.81343726,4.039835025,4.321548928,4.039835025
4,1267,Elmira College,Elmira,NY,91400,47500,5.0351238,1.6928185,27.18766,0.19818717,1.3689325,0.00997897,0.25713968,-0.26859051,241.5,0.481481448,0.82481297,-0.846967744,0.058678683,0.544857629,-0.319519056,-0.348776067,-0.422962265,0.091947062,0.080536563,-0.063362886,13.1291956,5.122688444,45.82932658,3.414369005,4.983232381,3.414369005
4,1272,Skagit Valley College,Seattle,WA,69500,30600,11.228621,0.31861216,12.17271,0.45164797,1.3668275,0.050713833,-2.4113574,-6.0859809,715,-0.287930928,-0.490731919,-0.145102738,-0.424406703,-0.53441214,-0.199137362,-0.350377487,-0.031550594,-0.489769109,-0.719885785,-0.042991818,4.104706399,12.96401553,60.12260959,2.503755836,2.748179447,2.503755836
4,1281,Fort Hays State University,Hays,KS,71100,38500,7.2559156,0.38507903,18.722492,0,1.3584882,0,-2.1694579,-6.1941752,886,-0.231718152,0.124226935,-0.595301198,-0.40104109,-0.06361592,-0.413648433,-0.356721775,-0.518847829,-0.437036486,-0.73477238,-0.035635001,7.045738489,10.06796272,59.17897889,2.179761752,3.531095671,2.179761752
4,1284,School Of The Museum Of Fine Arts,Boston,MA,109600,25000,8.5252352,8.4100189,15.920615,0.26810643,1.3572699,0.022856703,-2.0109777,0.98398995,74.66666667,1.120901778,-0.926652119,-0.451458231,2.420028108,-0.265013936,-0.286310769,-0.357648621,-0.299223172,-0.402488764,0.252880746,-0.070540443,16.98330459,15.3257658,48.25239807,4.763128893,11.11741869,4.763128893
4,1286,Pacific University,Portland,OR,92700,47500,4.3146348,1.0610553,31.443565,0,1.356675,0,0.17155802,-2.5762086,240,0.527154328,0.82481297,-0.92861564,-0.163409922,0.85077071,-0.413648433,-0.358101203,-0.518847829,0.073290779,-0.236971626,-0.063427419,14.41215945,5.03692186,47.62322905,3.827622843,6.207760316,3.827622843
4,1294,Seattle Pacific University,Seattle,WA,104200,39100,4.4609308,3.1768222,30.207222,0,1.3475233,0,-0.59844732,-0.97111714,572.6666667,0.931183658,0.17093267,-0.912036955,0.580361985,0.761902773,-0.413648433,-0.36506354,-0.518847829,-0.094565713,-0.016124994,-0.049115328,14.32670399,5.720467144,45.1574158,1.872720593,6.146905132,1.872720593
4,1298,"University Of Saint Francis of Joliet, IL",Chicago,IL,91600,48500,4.5161762,0.058179878,29.78656,0,1.3452135,0,-0.37921566,-4.1181684,159.5,0.488508045,0.902655863,-0.905776386,-0.515958478,0.731665724,-0.413648433,-0.366820766,-0.518847829,-0.046774541,-0.449131891,-0.066890716,13.98603669,5.681625054,50.27662553,4.323969511,6.403227382,4.323969511
4,1301,Cabrini College,Philadelphia,PA,98100,46700,5.5950222,2.2789121,23.999109,0.15334077,1.3427556,0.008579451,-1.5002335,-3.4030035,250,0.716872448,0.762538656,-0.783518439,0.264712701,0.315665611,-0.34081894,-0.368690662,-0.436409912,-0.291149628,-0.350731417,-0.062997196,12.76465759,4.984643895,46.06914597,2.38358778,5.791302592,2.38358778
4,1306,Mount Ida College,Boston,MA,64900,30000,12.860688,1.2489671,10.407632,0,1.3384931,0,-4.9919939,-15.377352,256,-0.44954266,-0.537437655,0.039847812,-0.097351833,-0.661285378,-0.413648433,-0.371933443,-0.518847829,-1.052332207,-1.99829768,-0.062739062,6.993202268,17.99995242,71.14955799,5.014919686,8.829067586,5.014919686
4,1310,Massachusetts College Of Art And Design,Boston,MA,98300,32700,6.7475491,1.2248802,19.808651,0,1.3365985,0,-2.022805,-6.3819385,249.3333333,0.723899045,-0.327261844,-0.652910759,-0.105819287,0.014456839,-0.413648433,-0.373374798,-0.518847829,-0.405067044,-0.760606978,-0.063025878,9.316988719,9.283443794,55.228864,0.634264228,4.145347561,0.634264228
4,1311,College Of Southern Maryland,Washington DC,MD,90600,38800,7.1568117,0.2245141,18.671286,0.045063417,1.3362688,0.003225104,-0.5753215,-4.0658607,1225.333333,0.453375059,0.147579802,-0.606531938,-0.457485722,-0.067296591,-0.392245477,-0.373625624,-0.487858567,-0.089524424,-0.441934806,-0.021036094,8.725336491,8.757836212,55.14471728,1.743865118,2.749446087,1.743865118
4,1320,Eastern Nazarene College,Boston,MA,81600,34400,7.5436168,0.61654562,17.62532,0,1.3295865,0,-1.7672439,-5.7059531,161,0.137178193,-0.194928926,-0.562698066,-0.319671849,-0.14248029,-0.413648433,-0.378709316,-0.518847829,-0.349356275,-0.667597263,-0.066826183,7.02880443,10.32663078,58.48433981,1.166624313,2.847322978,1.166624313
4,1324,Franklin Pierce University,Keene,NH,86300,39100,7.7550321,1.2240852,17.066034,0,1.3234766,0,-3.8619497,-12.092547,418,0.302303223,0.17093267,-0.538739873,-0.10609876,-0.182681587,-0.413648433,-0.383357543,-0.518847829,-0.805989428,-1.546337066,-0.055769446,9.850836584,10.1189922,58.6452233,2.538078157,7.07738008,2.538078157
4,1327,Neumann University,Philadelphia,PA,85200,40800,7.954648,1.1101969,16.619413,0.029366996,1.3220159,0.002336041,-1.3872588,-4.4612532,277,0.263656939,0.303265588,-0.516118822,-0.146134795,-0.214784561,-0.399700522,-0.3844688,-0.496401364,-0.266521829,-0.496337377,-0.061835594,7.985685079,8.618069256,54.73865927,1.578993719,2.986268882,1.578993719
4,1329,Bridgewater State University,Boston,MA,93300,45400,4.7576466,0.29303125,27.766918,0.61594391,1.3210518,0.029304434,0.26021993,-1.706228,1182.333333,0.548234119,0.661342895,-0.878412263,-0.433399358,0.586494508,-0.121104689,-0.385202258,-0.237268449,0.092618537,-0.117269858,-0.022886054,12.87017352,5.001972233,45.68787528,3.654187551,4.792481969,3.654187551
4,1330,Wheeling Jesuit University,Wheeling,WV,85100,47200,6.8703742,0.988554,19.220747,0,1.3205372,0,-2.8888979,-6.9555969,218.3333333,0.260143641,0.801460102,-0.638991864,-0.188896865,-0.027801511,-0.413648433,-0.38559375,-0.518847829,-0.59387004,-0.839537387,-0.06435957,10.31782583,7.445850621,53.94636382,2.997060522,5.79284214,2.997060522
4,1337,University Of Dallas,Dallas,TX,116700,44200,4.593699,2.5354755,28.642538,0.044401579,1.315752,0.002039675,-1.4051205,-5.9289856,259.6666667,1.370345973,0.567931424,-0.896991279,0.354904418,0.649433791,-0.392559818,-0.389234186,-0.499249074,-0.270415571,-0.698284596,-0.062581314,16.77424232,4.892699173,44.8699845,2.849750779,8.569254707,2.849750779
4,1339,Minneapolis College Of Art & Design,Minneapolis,MN,92900,28000,6.7540474,3.0156796,19.463997,0,1.3146075,0,-1.6322417,-4.602675,125.3333333,0.534180925,-0.693123441,-0.652174353,0.52371428,-0.010316779,-0.413648433,-0.390104887,-0.518847829,-0.319926614,-0.515795787,-0.068360645,8.990773957,10.36292505,54.40267206,0,3.842689615,0
4,1344,Texas Wesleyan University,Fort Worth,TX,62800,42000,12.672192,0.87439251,10.316857,0.099310361,1.3073719,0.012584799,-6.7405963,-12.642232,124,-0.523321929,0.39667706,0.018486901,-0.229028937,-0.667810256,-0.366480786,-0.395609513,-0.39792347,-1.433516919,-1.621968944,-0.068418008,7.32662272,15.07010261,66.62102884,6.235264169,9.45653456,6.235264169
4,1347,Seton Hill University,Pittsburgh,PA,62900,33800,7.5513139,0.89954424,17.268063,0,1.3039657,0,-1.4954923,-10.607776,127,-0.519808631,-0.241634662,-0.561825809,-0.220187154,-0.168159808,-0.413648433,-0.398200847,-0.518847829,-0.290116075,-1.342045484,-0.068288941,7.373336734,12.53597005,63.24613709,2.584845506,4.549020801,2.584845506
4,1348,Saint Vincent College & Seminary,Pittsburgh,PA,90200,47600,4.3601522,1.2691836,29.896694,0.40287897,1.3035414,0.017566137,0.14669839,-3.5436466,253.3333333,0.439321865,0.83259726,-0.923457477,-0.09024497,0.739582121,-0.222300292,-0.398523642,-0.350058971,0.067871531,-0.370082685,-0.062853788,13.95757309,4.291755583,45.18836254,3.586535452,5.94133975,3.586535452
4,1349,University Of Montana ,Missoula,MT,82400,34600,8.4313107,2.4568002,15.452981,0.001570897,1.3028888,0.000132447,-0.67917395,-4.0300975,2043,0.165284581,-0.179360348,-0.462102027,0.327247081,-0.298627317,-0.412902333,-0.39902012,-0.517575177,-0.112163628,-0.437014101,0.014141823,7.244210421,10.05736382,55.30442146,0.614147172,2.297259301,0.614147172
4,1353,Hannibal - Lagrange University,Quincy,MO,71800,30600,5.8400011,0,22.187859,0,1.2957711,0,0.36779374,-4.0629344,162.6666667,-0.207125062,-0.490731919,-0.755756722,-0.536410901,0.185473544,-0.413648433,-0.404435051,-0.518847829,0.116068975,-0.441532173,-0.066754479,7.686972792,11.58710598,60.43740131,1.959240624,2.166857981,1.959240624
4,1354,Southern Illinois University Edwardsville,Edwardsville,IL,87400,41400,6.838779,0.43470165,18.945807,0.90409404,1.2956618,0.061828997,-2.2180829,-5.2086139,1627,0.340949507,0.349971324,-0.642572323,-0.383596866,-0.047564109,0.015752769,-0.404518203,0.07525239,-0.447636441,-0.599167713,-0.003755462,9.050795823,6.371769334,47.76368867,2.515060862,4.185591415,2.515060862
4,1361,Mount Aloysius College,Altoona,PA,57700,40900,9.4685297,1.1271095,13.609722,0.07669574,1.2886406,0.007261959,-1.1986313,-11.264565,182.5,-0.702500154,0.311049877,-0.344561372,-0.140189378,-0.43112018,-0.377221644,-0.40985972,-0.449069382,-0.225402178,-1.432413941,-0.065901203,7.623089927,12.46041057,62.64531204,4.105929413,5.231786895,4.105929413
4,1372,Maryville University Of Saint Louis,St. Louis,MO,92900,44600,5.068872,1.2286888,25.292572,0.005346457,1.2820481,0.000271005,-0.79641008,-5.4948115,256,0.534180925,0.599068581,-0.843143301,-0.104480421,0.408639314,-0.411109123,-0.414875095,-0.516243806,-0.137720393,-0.638546015,-0.062739062,12.30055009,5.896056132,50.09213743,2.32530727,5.26412681,2.32530727
4,1373,Maryville College,Knoxville,TN,84900,37700,7.8739405,1.0920705,16.281218,0.061380286,1.2819734,0.004833047,-1.8816199,-2.5993836,213.6666667,0.253117044,0.06195262,-0.52526483,-0.152506909,-0.239093909,-0.384495748,-0.414931925,-0.472408223,-0.374289549,-0.240160305,-0.06456034,7.15510307,9.385291742,55.33178502,1.25742445,2.414505844,1.25742445
4,1376,Virginia Wesleyan College,Virginia Beach,VA,90400,40400,8.0985546,2.55268,15.793151,0.039046474,1.279017,0.0031622,-2.8063471,-2.9438589,210,0.446348462,0.272128431,-0.49981091,0.360952449,-0.274176007,-0.395103235,-0.417181065,-0.488462997,-0.575874467,-0.287557112,-0.064718089,8.490684962,8.377340305,52.11856693,1.178369188,3.879817447,1.178369188
4,1377,Baker University,Topeka,KS,96200,45800,3.4607053,1.0814402,36.957123,0,1.278977,0,2.0971541,0.15022588,190.3333333,0.650119777,0.692480052,-1.0253854,-0.15624386,1.247083483,-0.413648433,-0.417211496,-0.518847829,0.49305904,0.138162058,-0.065564195,17.18378211,5.621000022,46.34814398,5.20537296,6.959871001,5.20537296
4,1379,Boise State University,Boise City,ID,77100,31900,7.4792609,0.62516111,17.081921,0.57301933,1.2776015,0.04285761,-1.775942,-7.395462,2367.666667,-0.020920241,-0.389536158,-0.569991063,-0.316643179,-0.181539635,-0.141491801,-0.418257935,-0.107039184,-0.351252408,-0.900059001,0.028109736,6.871891736,10.10759595,55.62242999,1.544968806,3.206130636,1.544968806
4,1385,University Of Nebraska System,Lincoln,NE,89400,45200,4.4165568,1.22106,28.800873,0.92413777,1.2720068,0.04081507,-0.27462351,-3.2697759,5828.666667,0.411215477,0.645774317,-0.917065545,-0.107162232,0.66081486,0.025272577,-0.422514213,-0.126665468,-0.023974087,-0.332400458,0.177009983,13.02016904,3.890264661,42.61617468,3.255295413,5.421210915,3.255295413
4,1387,Kansas State University,Manhattan,KS,92100,45600,4.2821655,1.329574,29.634115,0.40979254,1.2689818,0.017547995,-0.79834396,-3.991672,3714.333333,0.506074537,0.676911474,-0.932295155,-0.069015466,0.720708027,-0.219016679,-0.424815542,-0.350233293,-0.138141967,-0.431727086,0.086046459,13.41828573,4.387022054,45.53359683,2.973451089,5.957314756,2.973451089
4,1390,University Of Tennessee System,Knoxville,TN,99200,42000,5.9180832,2.2127504,21.427233,1.4398273,1.2680814,0.085210174,0.037666023,-0.77786219,5804.666667,0.755518732,0.39667706,-0.746908233,0.241454367,0.130799992,0.270200311,-0.425500539,0.299916594,0.044103136,0.010465207,0.175977448,12.40152936,4.302256957,37.65193017,2.953661199,4.48353144,2.953661199
4,1397,Lesley University,Boston,MA,96100,29500,7.7693195,3.358959,16.269442,0.014081519,1.264025,0.001094038,-3.1073651,-8.8658533,251,0.646606478,-0.576359101,-0.537120784,0.644389944,-0.239940364,-0.406960389,-0.428586526,-0.508335477,-0.641494564,-1.102372062,-0.062954174,9.777372686,11.05574665,55.82770397,0.555943325,5.944474242,0.555943325
4,1402,Cazenovia College,Syracuse,NY,64200,28800,12.06156,0.59913445,10.443832,0.11804344,1.2596891,0.014237879,-5.6095881,-15.05931,202.6666667,-0.47413575,-0.630849126,-0.050711683,-0.325792532,-0.658683334,-0.357583474,-0.431885148,-0.382039415,-1.186963995,-1.954537866,-0.065033586,6.960185609,18.3807262,71.58973908,5.369728033,8.940810523,5.369728033
4,1403,Oklahoma Christian University,Oklahoma City,OK,88100,36100,6.1223664,0.89625686,20.564335,0,1.2590239,0,-2.0941031,-4.0658107,374.6666667,0.365542596,-0.062596008,-0.72375827,-0.221342793,0.068775162,-0.413648433,-0.432391212,-0.518847829,-0.420609597,-0.441927926,-0.057633747,8.519364499,8.762807887,55.13400281,1.009990286,3.300938062,1.009990286
4,1412,Judson University,Chicago,IL,83000,35900,6.1773849,1.2225869,20.258167,0,1.2514249,0,-2.767971,-7.1848011,158,0.186364372,-0.078164587,-0.717523414,-0.106625469,0.046767905,-0.413648433,-0.438172302,-0.518847829,-0.56750871,-0.871073893,-0.06695525,8.544549517,9.1254295,56.47593352,1.093839985,4.342240768,1.093839985
4,1425,Edgewood College,Madison,WI,93300,40500,5.9073353,2.2895298,20.91234,0.038593613,1.2353621,0.002279854,0.15752661,-1.3290727,217.3333333,0.548234119,0.27991272,-0.748126216,0.268445223,0.093789649,-0.395318322,-0.450392395,-0.496941251,0.070232017,-0.065376568,-0.064402592,10.81384911,7.178598849,49.42665646,1.391771434,3.145480139,1.391771434
4,1427,Jacksonville University,Jacksonville,FL,85000,43700,7.6488419,2.8818426,16.14102,0.05579029,1.234601,0.004267311,2.2304487,-1.1654853,259,0.256630342,0.529009977,-0.550773654,0.476665524,-0.249171296,-0.387150728,-0.450971417,-0.477844247,0.522116454,-0.042868363,-0.062609995,10.77146779,8.470401457,50.33138572,2.579009688,2.639645556,2.579009688
4,1430,Blackburn University,Edwardsville,IL,65800,41300,10.921099,0.47705752,11.288071,0.060977314,1.2327814,0.006659393,-3.4918633,-4.3192616,110,-0.417922974,0.342187035,-0.17995202,-0.36870718,-0.597999707,-0.384687141,-0.452355714,-0.454859296,-0.725312839,-0.476800567,-0.069020321,5.084998013,12.38005932,61.83184422,3.517818339,3.52293451,3.517818339
4,1432,University Of Louisville,Louisville,KY,87400,39800,7.4549479,0.97449476,16.502937,0.41146901,1.2302854,0.030674802,-1.2198957,-5.0442443,2299,0.340949507,0.225422695,-0.572746282,-0.193839218,-0.223156818,-0.218220436,-0.454254595,-0.224100907,-0.230037688,-0.576551885,0.025155536,8.386382777,7.825079673,51.65059792,1.597257743,2.983612403,1.597257743
4,1437,Olivet College,Lansing,MI,66600,34700,12.720069,0.22979905,9.642004,0,1.2264696,0,-3.1953149,-6.0529785,140,-0.389816585,-0.171576058,0.023912461,-0.455627863,-0.716318472,-0.413648433,-0.457157541,-0.518847829,-0.660667087,-0.715344942,-0.067729651,3.885864887,14.88799656,66.27574998,3.200846266,3.222498659,3.200846266
4,1442,Walla Walla University,Kennewick,WA,94100,39000,6.0957799,2.0258698,20.047722,2.1273873,1.2220651,0.12968086,-0.93897319,-4.1502762,319,0.576340508,0.163148381,-0.726771129,0.175758784,0.031641186,0.596758254,-0.460508351,0.727224905,-0.168798286,-0.453549645,-0.060028656,12.02407549,4.471101767,35.8214347,3.468736397,5.584393881,3.468736397
4,1444,Otterbein University,Columbus,OH,88100,42300,4.6451077,1.5556264,26.298958,0,1.2216148,0,0.22182941,-3.2097974,474.3333333,0.365542596,0.420029927,-0.891165496,0.010450483,0.480978016,-0.413648433,-0.460850926,-0.518847829,0.084249637,-0.324147938,-0.053345856,11.8761857,6.29023921,49.86348725,2.034794161,4.130521447,2.034794161
4,1449,Ozark Christian College,Joplin,MO,61400,25800,10.642555,0.25170678,11.458282,0,1.2194541,0,-5.5757346,-7.4218459,186.6666667,-0.572508108,-0.864377805,-0.211517431,-0.447926469,-0.585764995,-0.413648433,-0.462494721,-0.518847829,-1.179584137,-0.903689197,-0.065721943,4.255531429,18.03995026,71.29657259,3.618213196,5.31350821,3.618213196
4,1450,Olivet Nazarene University,Bourbonnais,IL,81400,35800,6.5652752,0.6792413,18.554525,0.023711992,1.2181556,0.001556758,-2.1952002,-6.1928296,415.6666667,0.130151596,-0.085948876,-0.673566564,-0.297631951,-0.075689334,-0.402386377,-0.463482581,-0.50388931,-0.442648151,-0.734587237,-0.055869832,7.829448262,9.75387137,57.67522499,1.280062653,3.390971143,1.280062653
4,1451,University Of North Georgia,Gainesville,GA,96300,40700,4.5676436,0.9512797,26.657406,1.0665431,1.2176154,0.048715893,-0.59099692,0.12192107,664,0.653633075,0.295481299,-0.899943952,-0.202000188,0.506743143,0.092908262,-0.463893549,-0.050748327,-0.092941571,0.134267562,-0.045185956,12.15251394,4.94681423,42.51981887,2.802813604,4.299309876,2.802813604
4,1453,Sarah Lawrence College,New York,NY,146500,34300,3.5303123,12.632087,34.470642,0.1231278,1.2169213,0.004346796,3.9217458,6.434164,266.5,2.417308932,-0.202713216,-1.017497333,3.904244372,1.06835603,-0.355168648,-0.464421599,-0.477080494,0.890808959,1.002777318,-0.062287328,44.68454398,22.54986845,42.28355476,20.29432204,29.52093631,20.29432204
4,1454,Lenoir-Rhyne University,Hickory,NC,91600,39400,6.0815377,1.926344,20.007221,0,1.2167468,0,0.45466921,2.2595615,219,0.488508045,0.194285538,-0.728385096,0.140771709,0.028729987,-0.413648433,-0.464554353,-0.518847829,0.135007301,0.428388303,-0.064330888,10.37494268,8.621025909,51.01390188,2.047565873,2.411593556,2.047565873
4,1458,Berry College,Rome,GA,103100,43400,3.9542,1.5749832,30.736792,0.043782186,1.2153943,0.001731235,1.530655,5.8317966,420.5,0.892537374,0.50565711,-0.969461154,0.017255129,0.799968094,-0.392854,-0.465583294,-0.502212801,0.369565674,0.9198968,-0.055661891,16.32619543,7.501920351,46.41548444,5.122407716,5.726257186,5.122407716
4,1459,Western Nevada College,Reno,NV,62400,26000,12.680697,0.26877987,9.5598431,0,1.2122548,0,-4.2320528,-10.762068,497,-0.537375123,-0.848809226,0.019450712,-0.441924633,-0.722224171,-0.413648433,-0.467971731,-0.518847829,-0.886669658,-1.363274722,-0.052370683,4.5977731,18.83595713,72.72655524,4.10855845,5.710021297,4.10855845
